,Rating,Size,Price
4773,4.2,1.2,0.99
4774,4.3,8.4,0.0
4775,4.3,31.0,0.0
4777,4.5,45.0,0.0
4778,4.4,56.0,0.0
4779,4.5,26.0,0.99
4780,4.6,17.0,0.0
4781,4.3,6.9,3.99
4783,4.5,99.0,0.0
4784,4.5,47.0,0.0
4785,3.9,36.0,0.0
4786,4.0,21.0,0.0
4787,2.7,3.0,0.0
4788,4.5,8.5,1.49
4789,4.0,2.0,1.99
4790,2.9,15.0,0.0
4791,4.6,50.0,0.0
4792,4.4,17.0,0.0
4794,4.6,1.9,0.0
4795,4.4,70.0,0.0
4797,4.4,41.0,0.0
4798,4.2,99.0,0.0
4799,4.8,96.0,0.0
4801,4.3,84.0,0.0
4802,4.6,5.0,0.0
4803,4.6,5.0,0.0
4806,4.1,99.0,0.0
4807,4.4,99.0,0.0
4808,4.5,26.0,0.0
4813,4.6,37.0,2.99
4815,4.6,9.0,0.0
4816,4.0,88.0,0.0
4817,4.5,87.0,0.0
4818,4.2,78.0,0.0
4819,3.9,67.0,0.0
4820,4.7,59.0,0.0
4822,4.5,1.4,0.0
4823,4.3,59.0,0.0
4825,4.2,76.0,0.0
4826,3.9,62.0,0.0
4827,4.1,80.0,0.0
4828,2.2,3.8,0.0
4829,4.2,56.0,0.0
4830,4.2,72.0,0.0
4831,2.8,25.0,0.0
4832,3.9,79.0,0.0
4833,4.3,98.0,0.0
4834,4.8,68.0,1.49
4835,4.3,91.0,0.0
4836,4.1,44.0,0.0
4837,4.2,96.0,0.0
4838,4.4,61.0,0.0
4840,4.6,19.0,0.0
4841,4.3,8.8,0.0
4842,4.3,96.0,0.99
4843,3.8,7.7,0.0
4846,3.8,2.2,0.0
4847,3.9,16.0,0.0
4849,4.3,29.0,0.0
4850,4.3,24.0,0.0
4851,4.3,4.3,0.0
4852,4.1,48.0,0.0
4853,4.2,2.3,0.0
4855,4.5,7.6,0.0
4856,4.6,99.0,0.0
4857,3.8,22.0,0.0
4858,4.7,12.0,0.0
4859,4.5,88.0,0.0
4860,4.7,91.0,0.0
4861,4.5,99.0,0.0
4862,4.8,10.0,0.0
4865,4.3,18.0,0.0
4866,4.8,33.0,0.0
4867,3.4,8.2,0.0
4870,4.5,63.0,0.0
4871,4.4,0.239,0.0
4874,4.2,48.0,0.0
4876,4.3,48.0,0.0
4877,3.8,18.0,0.0
4878,3.9,8.3,0.0
4879,4.3,54.0,0.0
4881,4.2,30.0,0.0
4882,4.5,8.3,1.59
4883,4.8,23.0,0.0
4885,4.6,8.4,0.0
4886,4.2,82.0,0.0
4887,4.2,5.0,0.0
4888,4.0,17.0,0.0
4890,4.3,45.0,0.0
4891,4.8,40.0,0.0
4892,4.1,7.0,0.0
4893,4.7,3.8,0.0
4895,4.8,15.0,0.0
4896,4.0,8.5,0.0
4897,3.5,0.371,0.0
4898,3.8,5.2,0.0
4900,3.3,13.0,0.0
4901,3.7,92.0,1.99
4902,3.3,2.0,0.0
4903,3.4,5.0,0.0
4904,1.8,1.8,0.0
4905,1.6,1.7,0.0
4906,1.9,24.0,0.0
4907,3.6,23.0,0.0
4908,3.4,5.1,0.0
4909,3.2,7.9,0.0
4910,2.5,7.8,0.0
4911,4.7,4.2,0.0
4912,2.6,18.0,0.0
4913,2.8,3.3,0.0
4914,3.9,7.7,0.0
4915,4.2,3.1,0.0
4916,3.9,27.0,0.0
4917,4.0,0.22,0.0
4918,3.5,26.0,0.0
4919,3.1,3.0,0.0
4920,3.7,28.0,0.0
4921,3.6,11.0,0.0
4922,3.4,6.1,0.0
4923,4.0,26.0,0.0
4924,3.7,5.0,0.0
4925,1.7,2.1,0.0
4926,2.4,6.1,0.0
4927,4.3,2.2,0.0
4929,3.3,2.3,0.0
4930,4.1,28.0,0.0
4931,4.1,3.0,0.0
4932,3.4,9.7,0.0
4933,3.0,3.4,0.0
4934,3.0,3.9,0.0
4935,2.2,9.4,0.0
4936,3.7,26.0,0.0
4937,3.7,27.0,0.0
4938,4.8,4.4,9.99
4939,3.7,26.0,0.0
4940,3.6,3.2,0.0
4941,3.7,7.0,0.0
4943,3.8,1.4,0.0
4944,3.7,1.7,0.0
4947,4.2,1.5,0.0
4948,4.1,39.0,0.0
4950,4.1,4.3,0.0
4952,3.9,8.3,2.99
4953,3.8,0.73,0.0
4954,4.0,2.1,0.0
4955,4.5,26.0,2.99
4956,4.6,0.756,0.0
4957,4.1,3.2,0.0
4958,4.4,4.1,1.99
4959,3.7,20.0,0.0
4960,3.9,3.6,0.0
4961,3.9,44.0,0.0
4962,4.5,26.0,2.99
4963,4.5,17.0,3.99
4964,4.4,1.1,2.99
4965,4.3,2.9,0.0
4966,4.5,24.0,0.0
4967,4.7,14.0,0.0
4968,4.7,6.9,0.0
4969,4.1,12.0,0.0
4970,3.3,0.091,0.0
4971,4.2,9.4,0.99
4972,4.1,1.7,0.0
4973,3.4,0.293,6.49
4975,4.9,35.0,0.0
4976,4.5,3.8,0.0
4977,4.1,0.017,1.29
4978,4.4,0.074,0.0
4980,4.4,1.1,2.99
4981,3.4,4.1,0.0
4982,4.1,13.0,0.0
4983,4.1,0.014,0.99
4984,3.5,8.3,0.0
4985,3.8,9.0,0.0
4986,4.6,9.0,0.0
4988,5.0,3.3,0.99
4990,4.2,28.0,0.0
4992,3.9,59.0,0.0
4993,3.7,1.9,0.0
4994,4.3,12.0,0.0
4995,1.9,1.8,0.0
4996,4.2,30.0,0.0
5000,4.2,18.0,0.0
5002,4.3,29.0,0.0
5003,4.4,26.0,0.0
5004,4.0,12.0,0.0
5005,4.2,12.0,0.99
5006,4.3,17.0,0.0
5007,4.0,18.0,0.0
5008,4.3,26.0,0.0
5010,4.0,17.0,0.0
5011,3.7,12.0,0.0
5012,4.1,0.317,0.0
5013,3.9,7.5,0.0
5015,4.4,66.0,0.0
5016,4.5,30.0,0.0
5017,3.9,35.0,0.0
5018,3.9,26.0,0.0
5019,4.2,15.0,0.0
5020,4.5,27.0,0.0
5021,4.1,39.0,0.0
5022,4.7,9.1,0.0
5024,4.4,35.0,0.0
5025,4.7,5.1,0.0
5026,4.7,6.7,0.0
5027,4.0,37.0,0.0
5028,3.9,3.9,0.0
5030,3.8,7.6,0.0
5032,4.4,6.6,0.0
5033,4.5,32.0,0.0
5035,3.8,0.078,0.0
5036,3.5,1.2,19.99
5037,4.2,15.0,0.0
5038,4.7,18.0,0.0
5039,2.0,15.0,0.0
5040,4.3,19.0,4.99
5041,2.8,4.1,0.0
5043,3.9,3.5,0.0
5045,3.4,3.0,0.0
5046,4.5,0.924,0.0
5047,4.7,11.0,0.0
5048,2.0,4.9,0.0
5053,4.7,1.3,0.0
5054,3.3,4.7,0.0
5055,4.1,3.1,0.0
5060,3.7,0.266,0.0
5063,3.9,4.1,0.0
5064,5.0,3.4,0.0
5065,4.1,13.0,0.0
5066,4.8,46.0,0.0
5067,4.0,3.9,0.0
5070,3.8,3.5,0.0
5074,4.1,17.0,0.0
5076,4.1,11.0,0.0
5078,4.2,64.0,0.0
5079,4.1,10.0,0.0
5080,4.3,35.0,0.0
5081,4.3,12.0,0.0
5082,4.0,2.4,0.0
5083,4.5,3.7,4.99
5084,4.1,6.3,0.0
5085,3.8,22.0,0.0
5087,4.5,3.7,0.0
5089,4.1,44.0,0.0
5091,3.9,9.7,0.0
5092,3.7,2.7,0.0
5094,4.5,47.0,0.99
5095,4.4,56.0,0.0
5097,3.4,24.0,0.0
5102,2.3,16.0,0.0
5103,4.7,6.5,0.0
5104,3.4,27.0,0.0
5105,4.7,36.0,0.0
5108,5.0,8.6,0.0
5117,3.6,15.0,0.0
5118,5.0,13.0,0.0
5121,4.3,15.0,0.0
5125,5.0,74.0,0.0
5128,4.1,6.9,0.0
5129,4.1,8.7,0.0
5130,4.5,0.818,0.0
5133,3.4,59.0,0.0
5138,4.6,59.0,0.0
5139,5.0,27.0,0.0
5143,3.9,10.0,0.0
5144,3.9,0.081,4.99
5145,5.0,28.0,0.0
5146,4.1,9.8,0.0
5148,5.0,28.0,0.0
5149,3.0,0.318,0.0
5150,4.0,5.4,0.0
5151,1.0,28.0,0.0
5153,4.0,29.0,0.0
5156,4.0,27.0,0.0
5158,3.8,86.0,0.0
5167,3.5,5.7,0.0
5173,2.6,27.0,0.0
5175,3.4,9.1,0.0
5178,4.5,35.0,0.0
5179,3.4,5.9,0.0
5180,3.8,1.2,0.0
5181,3.0,39.0,1.99
5182,4.4,27.0,0.0
5183,4.0,3.2,0.0
5184,3.9,4.2,0.0
5185,4.6,31.0,0.0
5186,3.8,3.9,0.0
5187,3.8,25.0,0.0
5190,3.6,4.3,0.0
5191,4.4,9.8,0.0
5192,3.1,13.0,0.0
5193,4.2,16.0,0.0
5194,4.6,4.2,0.0
5195,4.0,99.0,0.0
5196,5.0,2.3,0.0
5197,3.3,3.6,0.0
5198,4.1,26.0,0.0
5199,3.6,3.2,0.0
5200,3.2,2.8,0.0
5201,4.4,8.3,0.0
5203,4.4,3.8,0.0
5204,4.5,3.4,0.0
5205,4.3,3.5,0.0
5206,4.7,1.9,0.0
5207,4.4,3.3,0.0
5210,4.4,7.1,0.0
5211,3.7,7.9,0.0
5212,3.3,1.4,0.0
5214,3.7,7.5,0.0
5215,3.0,4.3,2.99
5216,2.6,2.8,0.0
5219,3.5,48.0,0.0
5220,3.9,14.0,0.0
5221,4.6,5.7,2.49
5222,3.8,0.939,0.0
5224,4.4,42.0,1.99
5225,4.5,35.0,0.0
5226,4.5,43.0,0.0
5227,4.7,63.0,0.0
5228,4.4,60.0,0.0
5230,5.0,2.8,0.0
5233,2.8,32.0,0.0
5235,4.6,7.3,0.0
5236,2.8,5.3,0.0
5237,5.0,50.0,3.99
5238,5.0,7.5,0.0
5239,2.8,26.0,0.0
5241,3.8,4.2,0.0
5242,4.1,31.0,0.0
5244,4.8,1.7,0.0
5245,5.0,0.169,0.0
5246,5.0,63.0,4.99
5248,4.4,0.045,0.0
5251,5.0,22.0,0.0
5252,4.1,3.6,0.99
5254,4.8,25.0,0.0
5257,4.8,35.0,0.99
5258,4.0,3.6,0.0
5260,5.0,35.0,0.99
5261,4.6,91.0,0.0
5263,5.0,31.0,0.99
5267,4.5,67.0,0.0
5268,5.0,8.2,0.0
5272,4.4,48.0,0.0
5273,4.0,14.0,0.0
5275,3.9,2.9,0.0
5276,4.1,4.4,0.0
5277,4.8,89.0,0.0
5278,4.3,13.0,0.0
5279,3.9,3.8,0.0
5280,4.5,15.0,0.0
5282,3.7,25.0,0.0
5283,4.3,34.0,0.0
5284,4.2,6.8,0.0
5285,3.7,24.0,0.0
5286,3.8,3.4,0.0
5287,4.6,24.0,0.0
5291,3.3,46.0,0.0
5292,3.0,33.0,0.0
5293,3.9,43.0,0.0
5295,3.9,2.8,0.0
5297,4.1,26.0,0.0
5299,4.6,8.8,0.0
5304,4.4,4.2,0.0
5305,3.8,7.0,0.0
5306,4.4,38.0,0.0
5308,4.9,2.1,0.0
5309,3.6,12.0,0.0
5310,4.3,58.0,0.0
5311,3.6,18.0,0.0
5312,4.1,20.0,0.0
5313,3.4,8.0,0.0
5314,4.5,3.0,0.0
5315,4.7,12.0,0.0
5316,4.5,8.0,0.0
5317,4.4,28.0,0.0
5318,4.3,29.0,0.0
5319,4.6,4.7,0.0
5320,4.2,40.0,0.0
5321,4.8,14.0,0.0
5323,4.8,16.0,0.0
5324,4.6,9.7,0.0
5325,4.6,49.0,0.0
5326,4.6,3.7,0.0
5328,4.7,27.0,0.0
5329,4.7,3.6,0.0
5330,4.8,5.3,0.0
5331,3.6,2.4,0.0
5332,4.7,8.5,0.0
5333,4.6,6.7,0.0
5335,4.7,9.0,0.0
5336,4.5,0.266,0.0
5338,4.5,27.0,0.0
5339,4.8,67.0,0.0
5340,4.7,22.0,0.0
5341,4.7,11.0,4.49
5342,4.7,68.0,0.0
5343,4.7,40.0,0.0
5344,4.7,15.0,0.0
5346,4.7,23.0,0.0
5347,4.6,4.2,0.0
5348,4.7,2.9,0.0
5350,4.6,85.0,0.0
5351,3.8,1.8,399.99
5352,3.9,1.1,0.0
5354,4.0,8.7,399.99
5355,3.8,2.6,299.99
5356,4.1,4.7,399.99
5357,2.9,2.9,379.99
5358,3.8,22.0,399.99
5359,3.5,0.965,399.99
5360,4.2,1.8,37.99
5361,4.6,2.0,18.99
5362,4.4,2.7,399.99
5363,4.4,56.0,0.0
5364,4.1,2.7,399.99
5365,3.9,2.9,0.0
5366,3.6,4.9,389.99
5367,4.0,20.0,4.99
5368,3.8,12.0,0.0
5369,4.3,3.8,399.99
5370,4.6,4.2,0.0
5371,3.6,1.4,2.49
5372,3.9,21.0,0.0
5373,4.0,41.0,399.99
5375,4.2,57.0,0.0
5376,4.2,15.0,0.0
5377,4.5,5.1,0.0
5378,4.7,31.0,0.0
5379,3.5,28.0,0.0
5380,4.5,39.0,0.0
5382,4.6,34.0,0.0
5385,4.1,76.0,0.0
5386,4.5,40.0,0.0
5387,4.2,46.0,0.0
5388,4.5,8.7,0.0
5389,4.4,80.0,0.0
5390,3.7,24.0,0.0
5391,4.4,21.0,0.0
5393,4.3,9.7,0.0
5394,4.3,12.0,0.0
5397,3.8,57.0,0.0
5398,4.5,81.0,0.0
5400,4.4,6.7,0.0
5401,4.7,3.8,0.0
5402,3.5,5.9,0.0
5403,4.9,46.0,0.0
5404,4.0,3.3,0.0
5405,4.1,48.0,0.0
5406,4.2,33.0,0.0
5408,4.4,99.0,0.0
5409,4.1,4.5,0.0
5410,4.6,28.0,0.0
5411,4.6,8.1,2.99
5412,4.7,21.0,2.99
5413,4.5,56.0,0.0
5416,4.4,26.0,0.0
5417,4.4,99.0,0.0
5418,4.2,25.0,0.0
5419,4.4,99.0,0.0
5420,4.0,43.0,0.0
5421,4.2,17.0,0.0
5422,4.2,80.0,0.0
5423,4.2,44.0,0.0
5426,3.4,12.0,0.0
5427,4.3,100.0,0.0
5428,4.3,69.0,0.0
5429,4.6,90.0,0.0
5430,4.2,88.0,0.0
5431,4.6,64.0,0.0
5432,4.1,39.0,0.0
5434,4.6,56.0,0.0
5435,4.3,14.0,0.0
5437,4.7,75.0,0.0
5438,4.2,13.0,0.0
5439,3.8,8.1,0.0
5441,3.7,20.0,0.0
5442,4.3,57.0,0.0
5443,2.9,31.0,0.0
5444,4.3,39.0,0.0
5445,4.3,29.0,0.0
5446,4.0,3.6,0.0
5447,3.3,3.8,0.0
5449,4.1,0.545,0.0
5450,5.0,2.1,0.0
5451,3.9,0.061,0.0
5452,4.6,13.0,0.0
5453,4.0,2.8,0.0
5454,3.6,9.9,0.0
5455,4.0,2.5,0.0
5456,4.5,5.4,0.0
5458,2.9,1.3,0.0
5459,4.2,2.5,0.0
5460,4.5,0.283,0.0
5462,4.6,1.6,0.0
5463,4.7,25.0,0.0
5464,4.2,5.4,0.0
5465,4.7,1.5,2.99
5466,4.7,5.3,2.99
5467,3.9,2.0,0.0
5468,4.7,5.4,0.0
5469,3.7,41.0,0.0
5470,4.8,5.4,0.0
5471,4.0,2.4,0.0
5472,4.6,5.4,0.0
5473,4.4,9.0,0.0
5475,4.7,1.2,9.99
5476,3.6,45.0,1.49
5477,4.4,5.3,0.0
5478,4.6,3.2,0.0
5479,2.9,73.0,4.99
5481,4.5,5.4,0.0
5482,5.0,0.655,4.99
5483,3.7,5.6,0.0
5485,3.7,9.5,0.0
5487,4.2,5.4,0.0
5488,3.0,2.6,0.0
5489,5.0,96.0,29.99
5490,4.4,73.0,1.99
5491,4.7,5.4,0.0
5492,4.3,35.0,0.0
5493,3.9,48.0,0.0
5496,4.3,37.0,0.0
5501,4.6,26.0,0.0
5502,4.5,2.9,0.0
5503,3.9,0.714,0.0
5504,4.7,12.0,0.0
5506,5.0,52.0,0.0
5509,5.0,49.0,0.0
5514,2.7,37.0,0.0
5515,4.6,2.0,0.0
5517,4.4,82.0,0.0
5520,4.4,37.0,0.0
5521,4.6,48.0,0.0
5522,4.1,54.0,0.0
5523,4.5,46.0,0.0
5524,4.2,51.0,0.0
5525,4.7,48.0,0.0
5526,4.3,55.0,0.0
5528,4.2,25.0,0.0
5529,3.8,33.0,0.0
5530,4.0,100.0,0.0
5533,4.3,9.2,0.0
5534,4.3,43.0,0.0
5535,4.3,91.0,0.0
5536,4.7,29.0,0.0
5538,4.4,44.0,0.0
5539,3.8,30.0,0.0
5540,4.6,99.0,0.0
5541,4.6,90.0,0.0
5542,4.5,72.0,0.0
5543,4.5,47.0,0.0
5546,3.8,26.0,0.0
5547,4.3,5.0,0.0
5549,3.7,20.0,0.0
5550,3.2,30.0,0.0
5551,4.0,37.0,0.0
5552,3.8,28.0,0.0
5553,4.4,85.0,0.0
5555,3.4,22.0,0.0
5556,2.9,82.0,0.0
5557,4.5,65.0,0.99
5558,3.7,43.0,0.0
5559,3.8,80.0,0.0
5560,4.1,21.0,0.0
5561,4.1,0.093,0.0
5562,3.7,90.0,0.0
5563,3.6,67.0,0.0
5565,3.0,32.0,0.0
5566,4.1,2.7,0.0
5567,3.8,36.0,0.0
5568,4.2,35.0,0.0
5569,4.4,41.0,0.0
5571,3.6,71.0,0.0
5572,3.6,70.0,0.0
5573,3.7,22.0,0.0
5574,3.9,14.0,0.0
5577,4.1,53.0,0.0
5578,4.5,0.872,5.99
5579,2.8,1.3,0.0
5580,2.6,1.6,0.0
5582,4.4,56.0,0.0
5583,4.1,3.4,0.0
5584,4.0,3.1,0.0
5585,4.3,20.0,0.0
5586,3.9,6.2,1.99
5587,3.5,0.121,0.0
5589,4.3,95.0,0.0
5590,4.3,9.4,0.0
5593,4.3,2.5,0.0
5596,4.3,70.0,0.0
5597,4.1,1.7,0.0
5598,4.4,37.0,0.0
5599,4.4,70.0,0.0
5604,2.4,3.3,0.0
5605,4.5,16.0,0.0
5607,4.5,19.0,0.0
5608,4.5,22.0,0.0
5614,3.4,34.0,0.0
5615,3.9,46.0,0.0
5616,4.3,92.0,0.0
5617,4.4,45.0,0.0
5618,4.5,50.0,0.0
5619,4.4,9.5,0.0
5621,4.0,36.0,0.0
5622,4.3,78.0,0.0
5624,4.2,22.0,0.0
5625,4.0,48.0,0.0
5626,4.4,1.5,0.0
5627,4.6,40.0,2.99
5628,4.0,6.5,0.0
5629,4.4,51.0,0.0
5630,3.5,12.0,0.0
5631,4.6,50.0,2.99
5632,4.0,40.0,0.0
5633,4.0,54.0,0.0
5634,4.1,45.0,0.0
5635,4.1,63.0,0.0
5636,3.3,4.0,0.0
5637,3.9,69.0,0.0
5638,4.1,39.0,0.0
5639,4.2,55.0,0.0
5640,4.0,46.0,0.0
5641,4.5,99.0,2.99
5642,3.8,91.0,0.0
5643,3.5,21.0,0.0
5644,4.3,46.0,0.0
5645,4.6,45.0,2.99
5646,4.7,24.0,0.0
5647,3.8,52.0,0.0
5648,4.7,50.0,2.99
5649,4.8,63.0,0.0
5650,3.2,5.8,0.0
5652,3.9,23.0,0.0
5653,3.6,23.0,0.0
5654,3.7,26.0,0.0
5655,4.4,8.8,0.0
5656,4.1,27.0,0.0
5657,4.0,2.1,0.0
5658,3.1,12.0,0.0
5659,4.0,5.0,0.0
5660,2.8,23.0,0.99
5661,3.7,8.2,0.0
5662,2.7,14.0,0.0
5663,3.9,8.5,0.0
5665,3.6,47.0,0.0
5666,4.5,12.0,0.0
5667,3.5,17.0,0.0
5668,4.0,3.9,0.0
5670,3.8,4.1,0.0
5671,3.6,15.0,0.0
5672,4.2,3.3,0.0
5673,4.4,6.7,0.0
5674,4.0,11.0,0.0
5675,4.7,4.1,0.0
5678,4.1,31.0,0.0
5679,4.0,25.0,0.0
5681,4.7,5.8,0.0
5684,3.8,12.0,0.0
5685,5.0,14.0,0.0
5686,4.4,78.0,0.0
5689,4.0,44.0,0.0
5691,3.8,85.0,0.0
5692,4.1,9.8,0.0
5693,4.3,5.7,0.0
5697,3.4,46.0,0.0
5698,4.1,30.0,0.0
5699,4.1,47.0,0.0
5700,3.8,23.0,0.0
5702,4.4,91.0,0.0
5703,4.4,44.0,0.0
5705,3.3,4.8,0.0
5706,3.3,9.5,0.0
5707,4.4,19.0,0.0
5708,3.7,7.3,0.0
5709,3.4,1.8,0.0
5710,2.3,5.7,0.0
5711,3.3,7.3,0.0
5712,2.7,4.0,2.99
5714,4.6,26.0,0.0
5715,3.5,5.6,0.0
5716,3.4,7.3,0.0
5717,4.3,49.0,0.0
5718,4.1,8.7,0.0
5719,4.7,49.0,0.0
5720,4.4,20.0,0.0
5721,3.8,7.3,0.0
5722,3.0,0.322,0.0
5723,4.4,6.3,0.0
5724,4.2,3.4,0.0
5725,4.5,22.0,0.0
5726,3.5,25.0,0.0
5727,4.5,6.3,0.0
5729,4.5,8.7,0.0
5731,4.5,24.0,0.0
5733,4.8,43.0,0.0
5735,4.3,3.7,0.0
5736,1.7,13.0,0.0
5738,4.2,3.9,0.0
5740,4.2,3.0,0.0
5741,4.3,3.0,0.0
5743,4.0,46.0,0.0
5744,4.2,3.0,0.0
5745,4.6,17.0,0.0
5746,4.1,63.0,0.0
5747,4.6,17.0,0.0
5748,4.1,2.9,0.0
5749,4.0,2.9,0.0
5751,3.3,2.7,1.99
5755,4.0,4.7,0.0
5758,4.4,3.0,0.0
5759,4.2,3.0,0.0
5761,3.1,31.0,0.0
5763,5.0,4.3,0.0
5764,4.2,63.0,0.0
5765,4.7,8.6,0.0
5766,4.4,57.0,0.0
5768,4.4,13.0,0.0
5769,2.9,5.6,0.0
5775,4.8,1.6,0.0
5776,5.0,24.0,0.0
5777,3.9,5.9,0.99
5780,4.7,44.0,0.0
5781,4.2,30.0,0.0
5782,4.2,76.0,0.0
5783,3.7,0.976,0.0
5784,4.1,10.0,0.0
5785,4.1,44.0,0.0
5786,3.8,19.0,0.0
5787,4.6,3.0,0.0
5789,4.4,15.0,0.0
5790,4.2,43.0,0.0
5791,4.4,2.6,0.0
5794,4.6,31.0,0.0
5795,5.0,25.0,0.0
5797,4.5,33.0,0.0
5799,3.5,7.4,0.0
5801,3.9,2.3,0.0
5802,4.4,42.0,0.0
5805,3.1,9.1,0.0
5806,4.4,2.8,0.0
5808,3.0,30.0,0.0
5811,3.7,14.0,0.0
5813,3.7,37.0,0.0
5814,3.9,52.0,0.0
5815,4.8,4.4,0.0
5818,4.6,32.0,0.0
5819,4.6,3.4,0.0
5820,4.5,23.0,0.0
5821,4.3,61.0,0.0
5822,5.0,15.0,0.0
5823,4.3,64.0,0.0
5825,4.7,12.0,0.0
5826,4.0,4.4,0.0
5827,3.8,3.6,0.0
5828,5.0,2.9,0.0
5829,4.8,10.0,0.0
5830,4.5,7.2,0.0
5831,4.3,3.8,0.0
5836,3.7,1.1,0.0
5842,4.3,1.9,0.0
5844,3.8,36.0,0.0
5848,4.6,17.0,0.0
5850,4.2,4.3,0.0
5852,5.0,4.0,0.0
5858,3.3,5.1,0.0
5859,3.6,2.7,0.0
5860,4.0,97.0,0.0
5861,4.0,19.0,0.0
5862,4.0,100.0,0.0
5864,4.2,73.0,0.0
5865,4.3,100.0,0.0
5866,4.2,18.0,0.0
5867,4.5,18.0,0.0
5868,4.3,44.0,0.0
5870,4.4,5.2,0.0
5871,4.2,8.9,0.0
5872,4.2,34.0,0.0
5873,4.2,30.0,0.0
5874,3.4,1.6,0.0
5875,3.2,4.4,0.0
5876,4.0,3.7,0.0
5877,4.6,11.0,0.0
5878,3.2,4.7,0.0
5879,4.4,33.0,0.0
5880,4.0,13.0,0.0
5881,4.7,14.0,0.0
5883,3.7,7.3,0.0
5885,4.2,37.0,0.0
5886,4.1,13.0,0.0
5887,3.5,13.0,0.0
5888,4.8,8.4,0.0
5889,4.3,45.0,0.0
5890,3.9,7.9,0.0
5892,3.5,11.0,0.0
5893,4.3,6.2,0.0
5894,4.4,3.7,0.0
5895,4.8,6.0,0.0
5896,3.9,8.8,0.0
5897,3.8,22.0,0.0
5898,4.2,30.0,0.0
5899,4.0,11.0,0.0
5900,4.0,4.1,0.0
5901,4.4,3.4,0.0
5902,4.7,13.0,0.0
5903,4.5,39.0,0.0
5904,4.3,5.1,0.0
5906,4.3,5.5,0.0
5907,4.1,5.3,0.0
5908,2.1,2.8,0.0
5909,3.7,9.0,8.49
5911,4.4,0.206,3.99
5912,4.2,0.954,3.99
5913,2.1,26.0,0.0
5914,2.4,9.4,1.99
5915,4.1,2.4,0.0
5916,3.1,5.8,0.0
5917,5.0,20.0,1.49
5919,3.5,35.0,0.0
5920,4.2,17.0,0.0
5922,4.7,42.0,0.0
5926,4.8,35.0,0.0
5928,4.5,26.0,0.0
5929,4.6,17.0,0.0
5930,4.6,60.0,0.0
5931,4.9,25.0,0.0
5932,4.8,38.0,0.0
5933,4.0,2.0,0.0
5934,3.9,2.5,0.0
5935,4.1,9.2,0.0
5936,4.1,0.444,0.0
5937,4.5,15.0,0.0
5938,4.2,12.0,0.0
5939,4.0,4.4,0.0
5940,4.4,14.0,0.0
5941,1.9,6.7,0.0
5944,3.7,2.2,0.0
5947,4.0,5.7,0.0
5948,4.3,87.0,0.0
5949,2.5,30.0,0.0
5950,4.4,68.0,0.0
5953,4.7,19.0,0.0
5954,4.6,40.0,0.0
5955,4.4,49.0,2.99
5956,4.3,52.0,0.0
5957,4.4,63.0,4.49
5959,3.6,6.0,3.99
5960,3.8,17.0,0.0
5961,4.4,4.2,0.99
5962,4.4,32.0,0.0
5963,3.0,0.717,0.0
5965,3.7,4.3,0.0
5966,5.0,7.2,1.75
5968,4.2,1.2,0.0
5969,4.8,31.0,0.0
5970,4.4,17.0,0.0
5971,4.1,46.0,0.0
5972,4.7,20.0,0.0
5973,4.7,8.3,4.99
5974,3.3,5.0,0.0
5975,4.0,22.0,0.0
5978,1.0,2.0,1.49
5979,4.4,12.0,0.0
5980,4.2,5.5,0.0
5981,4.4,14.0,0.0
5983,4.3,15.0,0.0
5984,4.4,81.0,0.0
5986,3.7,8.9,0.0
5988,4.0,3.0,0.0
5990,3.3,11.0,0.0
5993,4.2,29.0,0.0
5995,2.3,2.6,0.0
5996,5.0,1.7,0.0
5997,3.6,5.4,0.0
5999,3.9,30.0,0.0
6000,4.4,31.0,0.0
6001,4.2,14.0,0.0
6002,4.8,37.0,0.0
6003,4.3,4.0,0.0
6005,4.4,6.9,0.0
6006,4.3,14.0,0.0
6007,4.0,0.21,0.0
6008,1.4,13.0,0.0
6009,3.3,18.0,0.0
6010,4.3,13.0,0.0
6012,4.6,3.8,0.0
6013,4.7,3.2,0.0
6014,4.2,3.2,0.0
6015,3.9,0.609,0.0
6016,3.4,1.7,0.0
6017,4.3,4.0,0.0
6018,4.8,6.5,0.0
6019,4.8,14.0,0.0
6020,4.5,2.8,0.0
6021,3.3,33.0,0.0
6022,4.2,3.3,0.0
6023,4.9,3.9,0.0
6024,4.2,15.0,0.0
6025,4.6,9.5,0.0
6026,4.1,7.3,0.0
6027,4.6,2.4,0.0
6028,4.0,3.0,0.0
6029,4.2,3.5,0.0
6030,5.0,2.4,0.0
6031,4.1,13.0,0.0
6033,4.1,5.3,0.0
6034,3.8,6.9,0.0
6035,4.7,2.3,0.0
6036,3.5,15.0,0.0
6037,4.0,7.2,0.0
6038,4.2,13.0,0.0
6039,3.3,7.3,0.0
6040,3.7,3.3,0.0
6041,3.4,7.3,0.0
6042,3.7,7.3,0.0
6043,5.0,2.6,0.0
6044,4.4,0.308,0.0
6045,5.0,4.5,0.0
6046,4.8,21.0,0.0
6047,4.4,5.3,0.0
6048,4.9,2.3,0.0
6049,4.0,22.0,0.0
6050,4.4,40.0,0.0
6052,4.9,21.0,0.0
6053,4.4,21.0,0.0
6055,5.0,1.2,0.0
6056,4.8,53.0,1.99
6057,4.6,11.0,0.0
6058,4.3,27.0,0.0
6059,3.8,6.8,0.0
6060,4.3,7.4,0.0
6061,4.3,3.5,0.0
